"keywords","label0","label1","label2","label3","label4","label5","label6","label7","label8","label9","label10","label11","label12","label13","label14","label15"
" At least for me the entry ticket of 100  RMB is not that expensive as you can visit several houses and museums and enjoy a ride in the boats through the channels for just 20 RMB more","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
" One important advantage of Xi Tang compared with another watertowns is that there is a wooden cover most of the way that will save you from Sunshine or  rain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Yes, in weekends it can be a bit crowded but if you visit Shanghai, Suzhou or Hangzhou this is what you will easily find everywhere","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Very worth the visit and you will make beautiful pictures there","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Good place to time pass and average entertainment","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" You can see many Asian stars in this wax museum","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Though not great, one can have at least photograph with families and friends with these wax celebrities","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 1 to 2 hour is sufficient for a place like this","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I felt the place to be of better need with kids, families and friends in group","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This is my second visit to Shanghai and first to the Pearl","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Glad I did it, but the wait was long and very warm this time of year!  I'm not a fan of heights, but this did not bother me","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Views are great, probably even better at night","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This is Shanghai at its best","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Compares well with the skyline of Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Walking along The Bund is the thing to do","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Picking out the colonial buildings on one side of the river and the new skyscrapers in Pudong is wonderful","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Combined with people watching its simply can't be beat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It only occupies one floor in the shopping mall so it's quite small and not worth the money","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Venice, the water capital of Suzhou and Toyo, is the place to go on the day of arrival in Suzhou","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" A tour guide can look at the garden in more detail than private sightseeing","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
" Walking alone feels a little boring, but for a tour guide Some people look around the garden while listening to the explanation","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
" If I hear the detailed explanation, I think I can understand the history of the garden better and see it more clearly","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fantastic insights into planning a huge city","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  The modelling is on a scale that astounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Contrast between the walkers: lovers, weddings, on the ancient side of the river","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" and the view of the impressive buildings on the other bank","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" of course not to be missed in Shanghai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"When it opened in 1998 Jin Mao Tower used to dominate the Pudong skyline together with the Oriental Pearl Tower","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" These days it is overshadowed by the significantly taller Shanghai Tower and Shanghai World Financial Center","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"However, this should not deter you from visiting it","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" This stunning architectural masterpiece remains my second favorite observation deck in the city behind the one located at the top of Shanghai Tower","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Unlike the neighbouring SWFC you can enjoy 360 degree views from the top and unlike the Oriental Pearl Tower there are usually no long queues to get in","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The admission price is also more reasonable than at the other observation decks and in addition you get a dizzying view down the world’s tallest lobby","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Very cheap and easy way to go around the lake: rent a vellib: deposit a deposit of 300 RMB and let's go! free for 1 hour, 2 RMB per hour then to do absolutely","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Few people come to Hangzhou to travel to Xixi, just hiding behind the West Lake","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" In fact, Xixi is the hiding place of the stage starring Ge You if you are the one","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" About 30-40 minutes by bus from Hangzhou, there is a vast area in the park, and many rivers can be traveled by boat","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Historically, when the emperors of the Southern Song Dynasty fled to Xixi, they were attracted by its scenery and tried to build an imperial city","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" However, it is too big, at least two hours is better for sightseeing alone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The museum is very well setup","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" You will not feel overwhelmed as in other bigger museums","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It has very nice sections","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I agree with other reviewers about the currency one being the best","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" But there is plenty to see, it is free, and it is a nice break from the heat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We only stayed for three days in Shanghai but am very pleased we chose to spend half a day in this lovely village","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We caught a taxi out there and the driver kindly stayed for a few hours and then drove us back down town","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
" Definitely pay the extra fee for an English speaking guide if needed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" A fantastic couple of hours","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"At the science and technology museum station of Metro Line 2, fake shops are lined up","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" I didn't go to the Science and Technology Museum","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I only saw one store","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" I don't think we can turn it all around yet, but it's amazing that there are so many stores underground","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Of course, it is not just fake goods, but everything from Chinese groceries to toys, watches and clocks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There are also many foreigners","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There are also police in the station, but it feels incredible to coexist","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It was taken by local acquaintances, probably on weekends, so the local people were very crowded and had to wait by means of transport","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Isn't it nice to come one day a week?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"If you come to Shanghai you must visit this area","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  You get to see the old historical buildings which are impressive","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  You also see the new skyline of Pudong which shanghai is famous for","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  The walk and the views are amazing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I was in China on business and flew in and out of Shanghai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  My driver was nice enough to take me to the sightseeing pier (thank goodness for translation apps!)","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"  It was great!  We also walked to some nearby shops and enjoyed some food!","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"During the middle of the day, there are too many tourists, it's annoying","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Even getting a photo was hard in parts such were the numbers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I hypocritically hate other tourists so I was a bit frustrated at the crowds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I should be the only tourist in the world","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Well and a few others of my select choosing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Also ignore the people pretending to be tourists making convo and asking you for a pic- most likely they'll be young Chinese dressed very inoffensively to look like students","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" They're going to try to scam you in some way or other! If you want to be polite, take a photo of them and leave sharpish (if they are genuine they won't mind, and if they're scamsters they'll continue to try making convo)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
